CONCEPTID	CONCEPTSTATUS	FULLYSPECIFIEDNAME	CTV3ID	SNOMEDID	ISPRIMITIVE
364142000	0	Digestive system observable (observable entity)	XUT2Z	F-04436	1
364167002	0	Functional characteristic of gastrointestinal tract (observable entity)	XUT2y	F-0444F	1
364171004	0	Defecation observable (observable entity)	XUT32	F-04453	1
364386000	0	Endocrine, nutritional and metabolic observable (observable entity)	XUT6V	F-045C7	1
364392006	0	Metabolic observable (observable entity)	XUT6b	F-045CD	1
364561008	0	Musculoskeletal observable (observable entity)	XUT9K	F-046F9	1
364562001	0	Joint observable (observable entity)	XUT9L	F-046FA	1
364563006	0	Joint movement (observable entity)	XUT9M	F-046FB	1
364644000	0	Functional observable (observable entity)	XUTAe	F-047E7	1
364665006	0	Ability to perform function / activity (observable entity)	XUTAz	F-047FC	1
364708003	0	Sample observable (observable entity)	XUTBf	F-048A2	1
364709006	0	Hematology observable (observable entity)	XUTBg	F-048A3	1
365275006	0	General well-being finding (finding)	XUTKj	F-0144F	1
365605003	0	Body measurement finding (finding)	XUTQ4	F-018CF	0
366157005	0	Finding of cardiovascular measurement (finding)	XUTYw	F-30108	0
366256008	0	Finding of bowel action (finding)	XUTaW	F-5010B	0
366671003	0	Finding of form of joint (finding)	XUThB	F-13007	0
366716005	0	Joint stability finding (finding)	XUThu	F-13009	0
366718006	0	Finding of joint temperature (finding)	XUThw	F-1300A	0
366737002	0	Reproductive system drug (product)	XUTiF	C-50169	1
367390009	0	Hypertension in the obstetric context (disorder)	XUD3V	D8-110FA	1
367651003	0	Malignant neoplasm of primary, secondary, or uncertain origin (morphologic abnormality)	XULeX	R-00005	1
370115009	0	Special concept (special concept)	XUUIO	R-00253	1
370122001	0	Poisoning / injury (navigational concept)	XUUIU	F-00065	1
370124000	0	REPLACED BY (attribute)	XUWHP	G-C2FF	1
370125004	0	MOVED TO (attribute)	XUWMW	G-C306	1
370126003	0	Moved elsewhere (inactive concept)	XUWH7	R-F2B20	1
370133003	0	Specimen substance (attribute)	XUWOG	G-C03A	1
370135005	0	Pathological process (attribute)	XUWOI	G-C2D1	1
370136006	0	Namespace concept (namespace concept)	XUWMU	R-003E8	1
370137002	0	Extension Namespace {1000000} (namespace concept)	XUWMV	R-003E9	1
370207001	0	Asthma limits walking up hills or stairs (finding)	XUUTc	F-00D43	1
370208006	0	Asthma never causes daytime symptoms (finding)	XUUTd	F-00D44	1
370218001	0	Mild asthma (disorder)	XUUTn	F-00D4D	1
370219009	0	Moderate asthma (disorder)	XUUTo	F-00D4E	1
370894009	0	Serious reportable event (event)	XUUeq	R-10007	1
370909005	0	Serious reportable event associated with care management (event)	XUUf5	R-10011	1
370910000	0	Patient death or serious disability associated with a medication error (event)	XUUf6	R-10025	1
370915005	0	Stage 3 or 4 pressure ulcers acquired after admission to a healthcare facility (event)	XUUfB	R-10030	1
370996005	0	Patient condition resolved (finding)	XUUgW	F-028F1	1
371440003	0	Cancer protocol observable (observable entity)	XUUo2	F-048B9	1
371582002	0	Disease due to Gram-positive bacteria (disorder)	XUUqL	DE-10086	0
371583007	0	Disease due to Gram-negative bacteria (disorder)	XUUqM	DE-10087	0
371622005	0	Elevated blood pressure reading without diagnosis of hypertension (situation)	XUUr2	F-31006	1
371772001	0	Domestic abuse (event)	XUUte	F-01E21	1
372029004	0	Entire pelvic viscus (body structure)	XUUxp	T-D6102	1
372087000	0	Primary malignant neoplasm (disorder)	XUVpR	DF-00651	0
372174009	0	Colon part (body structure)	XUVqq	T-59317	1
372184005	0	Glenohumeral joint part (body structure)	XUVr0	T-D0807	1
372208001	0	Part of bone of lower limb (body structure)	XUVrO	T-D0810	1
372216005	0	Part of chest wall (body structure)	XUVrW	T-D305E	1
372519004	0	Nedocromil (substance)	XUVwQ	F-6151D	1
372555007	0	Antiallergic (substance)	XUVx0	F-61602	1
372560006	0	Antiplatelet agent (substance)	XUVx5	F-61608	1
372580007	0	Bronchodilator (substance)	XUVxP	F-616EB	1
372665008	0	Non-steroidal anti-inflammatory agent (substance)	XUVyn	F-61898	1
372688009	0	Antineoplastic agent (substance)	XUVzA	F-618AA	1
372695000	0	Diuretic (substance)	XUVzH	F-618AF	1
372707005	0	Glycoside (substance)	XUVzT	F-618B9	1
372711004	0	Sulfonylurea (substance)	XUVzX	F-618BD	1
372764000	0	Antiemetic (substance)	XUW0P	F-61943	1
372810006	0	Theophylline (substance)	XUW1A	F-6196C	1
372875008	0	Skin antibiotic (substance)	XUW2D	C-00265	1
372884008	0	Sympathomimetic agent (substance)	XUW2N	F-619AD	1
372885009	0	Respiratory smooth muscle relaxant (substance)	XUW2O	F-619AE	1
372888006	0	Anti-rheumatic agent (substance)	XUW2R	F-619B1	1
373110003	0	Emergency procedure (procedure)	XUW63	R-00300	0
373188003	0	Replacement procedure (procedure)	XUWEO	P0-009A7	0
373214003	0	Renal agent (substance)	XUWEp	F-617EC	1
373216001	0	Non-opioid analgesic (substance)	XUWEr	F-617EE	1
373229001	0	Cromoglycate and related antiallergenic (substance)	XUWF4	F-617F8	1
373231005	0	Musculoskeletal system agent (substance)	XUWF6	F-617FA	1
373244000	0	Immunologic agent (substance)	XUWFJ	F-61809	1
373245004	0	Antidiabetic agent (substance)	XUWFK	F-6180A	1
373247007	0	Cardiovascular agent (substance)	XUWFM	F-6180C	1
373249005	0	Anti-infective agent (substance)	XUWFO	F-6180E	1
373258003	0	Gastrointestinal agent (substance)	XUWFX	F-61818	1
373265006	0	Analgesic (substance)	XUWFf	F-6181F	1
373272007	0	Respiratory system agent (substance)	XUWFm	F-6185D	1
373283003	0	Anti-inflammatory agent (substance)	XUWFx	F-61866	1
373289004	0	Autonomic agent (substance)	XUWG3	F-6186B	1
373299009	0	Hypoglycemic agent (substance)	XUWGD	F-61873	1
373311009	1	Procedure by approach (procedure)	XUWGP	P1-0019E	1
373312002	0	Procedure by transurethral approach (navigational concept)	XUWGQ	P1-0019F	1
373405005	0	Inflammatory disorder of the respiratory system (disorder)	XUWHx	DF-00AE3	0
373407002	0	Inflammatory disorder of digestive system (disorder)	XUWHz	DF-00AE5	0
373410009	0	Open traumatic dislocation of joint (disorder)	XUWI2	D1-22594	0
373481003	0	Tolbutamide (substance)	XUWJB	F-61842	1
373516000	0	Skin agent (substance)	XUWJm	F-618CC	1
373528008	0	Neomycin (substance)	XUWJy	C-52503	1
373572006	0	Clinical finding absent (situation)	XUWKg	R-213C4	0
373573001	0	Clinical finding present (situation)	XUWKh	R-213C5	0
373575008	0	Traumatic arthropathy of lower extremity (disorder)	XUWKj	DD-1412B	0
373691002	0	Oral hypoglycemic (substance)	XUWMf	F-619BE	1
373692009	0	Phosphodiesterase inhibitor (substance)	XUWMg	F-619BF	1
373708006	0	Hematologic agent (substance)	XUWMx	F-619D0	1
373785006	0	Cancer dataset administrative items (finding)	XaIlC	F-00E95	1
373856008	0	Reason for change in radiotherapy course (finding)	XaIlp	F-00EB4	1
373858009	0	Radiotherapy course changed - acute radiotherapy toxicity (finding)	XaIlr	F-00EB6	1
373872000	0	Core Namespace (namespace concept)	XUWON	R-003EA	1
373873005	0	Pharmaceutical / biologic product (product)	XUWOO	R-003EB	1
384629005	0	Transurethral destruction of lesion of bladder (procedure)	XUXfA	P1-74C0A	0
384719006	0	Procedure on gastrointestinal tract (procedure)	XUXgc	P0-05CEC	0
384728007	0	Replacement of device (procedure)	XUXgl	P0-009C0	0
384821006	0	Mental state, behavior and/or psychosocial function finding (finding)	XUXiG	F-90167	1
384953001	0	Antidiabetic preparation (product)	XUXkP	R-00482	1
385023001	0	Oral solution (qualifier value)	XUXlX	C-506DE	1
385055001	0	Tablet dose form (qualifier value)	XUXm3	C-506FE	1
385061003	0	Modified-release tablet (qualifier value)	XUXm9	C-50707	1
385268001	0	Oral dosage form (qualifier value)	XUXpU	C-506C2	1
385383008	0	Ear, nose and throat structure (body structure)	XUXrN	T-D1009	1
385424001	0	Injury of connective tissue (disorder)	XUWPg	D1-10116	0
385648002	0	Rejected by recipient (qualifier value)	XUWTM	G-D2FF	1
385651009	0	In progress (qualifier value)	XUWTP	G-D30B	1
385652002	0	Started (qualifier value)	XUWTQ	G-D30C	1
385656004	0	Ended (qualifier value)	XUWTU	G-D316	1
386049002	0	First generation sulfonylurea (product)	XUWZp	C-A241B	1
386050002	0	Second generation sulfonylurea (product)	XUWZq	C-A241C	1
386053000	0	Evaluation procedure (procedure)	XUWZt	P0-009B4	0
386054006	0	Glipizide 10mg m/r tablet (product)	XUWZu	C-A2432	1
386368005	0	Nausea care (regime/therapy)	XUWf2	P0-0018A	1
386534000	0	Arterial blood pressure (observable entity)	XUWhi	F-31009	1
386617003	0	Digestive system finding (finding)	XUWj4	F-02B38	0
386618008	0	Gastrointestinal tract finding (finding)	XUWj5	F-02B39	0
386621005	0	Operation on gastrointestinal tract (procedure)	XUWj8	P1-12032	0
386671008	0	Abdominal cavity operation (procedure)	XUWjw	P0-05CBF	0
386679005	0	Air and space transport accident (event)	XUWk4	A-A23BA	1
386725007	0	Body temperature (observable entity)	XUWko	F-048C3	1
386808001	0	Phobia (finding)	XUWm9	F-90166	1
387143009	0	Glipizide (substance)	XUWrb	F-61A23	1
387362001	0	Epinephrine (substance)	XUWv8	F-B2135	1
387458008	0	Aspirin (substance)	XUWwh	F-61BB8	1
387517004	0	Acetaminophen (substance)	XUWxg	C-60101	1
387713003	0	Surgical procedure (procedure)	XUX0r	P0-009C3	0
387910009	0	Endocrine gland structure (body structure)	XUX42	T-D0495	1
387961004	0	Kingdom Animalia (organism)	XUX4r	L-000E4	1
389044008	0	Endoscopic removal of blood clot from bladder (procedure)	XUXMM	P0-009C6	0
389145006	0	Allergic asthma (disorder)	XUXNz	DC-57006	1
390798007	0	Asthma finding (finding)	XaIOV	F-201BE	1
390921001	0	Absent from work or school due to asthma (finding)	XaIR3	F-03649	1
390925005	0	DNA - Did not attend hypertension clinic (finding)	XaIR7	F-02B77	1
392048005	0	Operation on urinary system (procedure)	XUXSj	P0-05CCB	0
392064002	0	Operation on urinary tract proper (procedure)	XUXSz	P0-05CCD	0
392091000	0	Care regimes assessment (procedure)	XUXTQ	P0-00570	1
392134007	0	Care regimes management (procedure)	XUXU7	P0-040B6	1
392155009	0	Care regimes education (procedure)	XUXUS	PA-6002D	1
392570002	0	Blood pressure finding (finding)	XUXbA	F-3114F	0
393030008	2	Asthma annual review (regime/therapy)	.66YJ	R-FA985	1
394138006	2	Joint consultant clinic (environment)	9NV2.	R-FA26E	1
394700004	0	Asthma annual review (regime/therapy)	XaIeq	P0-00768	1
394720003	0	Asthma medication review (procedure)	XaIfK	P0-040BA	1
394777002	0	Health encounter sites (environment)	XaIhh	S-80001	1
394780001	0	Ward on NHS hospital site (environment)	XaIhk	R-305AA	1
394854006	0	Immediate family member (person)	XaIk0	S-1000A	1
394865001	0	Joint consultant clinic (environment)	XaIkJ	R-305BF	1
394900008	4	Administration of cancer treatment (procedure)	XaIl4	P2-45111	1
394906002	0	Procedure started (situation)	XaIlg	R-213E1	0
395022009	0	Asthma night-time symptoms (finding)	XaIoE	F-201BF	1
395073001	0	Cancer treatment started (situation)	XaIpC	R-21405	1
395082007	0	Cancer care plan (qualifier value)	XaIpM	R-40583	1
395098000	0	Disorder confirmed (situation)	XaIpg	R-2140C	0
395099008	0	Cancer confirmed (situation)	XaIph	R-2140D	0
395104009	0	Cancer primary healthcare multidisciplinary team (qualifier value)	XaIpm	R-40311	1
396277003	0	Fluid observable (observable entity)	XUY0u	F-04936	1
396339007	0	Thrombus (morphologic abnormality)	XUY1u	M-35001	1
397502001	0	Salmonella enterica subsp. arizonae (organism)	XUYKf	L-1714E	1
397748008	0	Hypertension with albuminuria (disorder)	XUYOd	D3-0200A	1
398819009	0	Diabetic foot at risk (situation)	XUYft	R-21440	0
398827000	0	Vaccine (substance)	XUYg1	F-61D65	1
398968005	0	Phosphorated carbohydrate solution (product)	XUYiI	C-8580A	1
399017001	0	Heart rate on admission (observable entity)	XUYj5	F-04923	1
399269003	0	Arthropathy (disorder)	XUYn9	D1-0009E	0
399902003	0	Disorder of body cavity (disorder)	XUYxM	DF-00B13	0
399913000	0	Scalp and/or neck structure (body structure)	XUYxX	T-D100A	1
399917004	0	Traumatic abnormality by mechanism (morphologic abnormality)	XUYxb	M-1000A	1
399981008	0	Neoplasm and/or hamartoma (disorder)	XUYyd	DF-0069C	0
399986003	0	Disorder of body wall (disorder)	XUYyi	DF-00B07	0
400015001	0	Traumatic abnormality by morphology (morphologic abnormality)	XUYzB	M-10008	1
400141005	0	Lower respiratory system structure (body structure)	XUZ1D	T-2000F	1
400143008	0	Structure of long bone of lower limb (body structure)	XUZ1F	T-110A9	1
400177003	0	Neoplasm and/or hamartoma (morphologic abnormality)	XUZ1n	M-0100A	1
401047000	0	Hypertension treatment refused (situation)	XaIyC	R-2146B	1
401048005	0	Hypertension six month review (procedure)	XaIyD	P2-060AF	1
401118009	0	Hypertension annual review (procedure)	XaIyE	P2-060B0	1
401182001	0	Asthma monitoring by nurse (regime/therapy)	XUZFI	P0-0095B	1
401183006	0	Asthma monitoring by doctor (regime/therapy)	XUZFJ	P0-0095C	1
401193004	0	Asthma confirmed (situation)	XUZFT	R-2144A	0
404189009	0	Domestic violence (event)	XUa20	F-049ED	1
404684003	0	Clinical finding (finding)	XUauZ	R-005AE	1
404917004	0	Enzyme based wound dressing (physical object)	XUaBG	A-11AA7	1
405016003	0	Vital signs status (observable entity)	XUaCr	F-04ADD	1
405269005	0	Neonatal intensive care unit (environment)	XUaGw	R-305CE	1
405615003	0	Notable event (event)	XUaMW	R-10194	1
405784000	0	Pharmacological assessment (procedure)	XUaPF	P0-040F0	1
405813007	0	Procedure site - Direct (attribute)	XUaPi	G-C324	1
405814001	0	Procedure site - Indirect (attribute)	XUaPj	G-C325	1
405815000	0	Procedure device (attribute)	XUaPk	G-C326	1
405816004	0	Procedure morphology (attribute)	XUaPl	G-C327	1
405952001	0	Parameningeal structure in the context of malignancy (body structure)	XUaRx	R-1015B	1
406122000	0	Head finding (finding)	XUaUh	F-049EA	0
406123005	0	Viscus structure finding (finding)	XUaUi	F-049EB	0
406162001	0	Asthma management (regime/therapy)	XUaVL	P0-009F3	1
406455002	0	Allergen class (substance)	XUaa3	F-61DD1	1
406463001	0	Drug allergen (substance)	XUaaB	F-61DD3	1
406465008	0	Food allergen (substance)	XUaaD	F-61DD5	1
406529000	0	Pneumonia severity index (assessment scale)	XUabF	G-E3FD	1
406643003	0	World Health Organization Antiretroviral therapy guidelines (observable entity)	XUad5	F-049D5	1
407312007	0	Enzyme inhibitor (substance)	XUans	F-61DBA	1
407415005	0	Genus Lentivirus (organism)	XUapX	L-34608	1
407425000	0	Primate lentivirus group (organism)	XUaph	L-34612	1
407674008	0	Aspirin-induced asthma (disorder)	XaJFG	D2-51041	0
407741000	0	Cervical collar (physical object)	pI...	A-010D0	1
408014001	0	Soft foam cervical collar (physical object)	za1Jy	A-010CD	1
408099007	0	Suture (physical object)	XUasZ	A-1001A	1
408637006	0	Disease due to Gram-positive coccus (disorder)	XUatt	DE-10096	0
408638001	0	Disease due to Gram-negative bacillus (disorder)	XUatu	DE-10097	0
408729009	0	Finding context (attribute)	XUazE	G-C32B	1
408730004	0	Procedure context (attribute)	XUazF	G-C32C	1
408731000	0	Temporal context (attribute)	XUazG	G-C32D	1
408732007	0	Subject relationship context (attribute)	XUazH	G-C32E	1
408739003	0	Unapproved attribute (attribute)	XUazO	G-C32F	1
408766003	0	Procedure with a procedure focus (procedure)	XUazp	P0-00A01	0
408767007	0	Procedure with a clinical finding focus (procedure)	XUazq	P0-00A02	0
408876009	0	Gastric care (regime/therapy)	XUb04	P0-00A10	1
408877000	0	Gastric care assessment (procedure)	XUb05	P0-00A11	0
408878005	0	Gastric care education (procedure)	XUb06	PA-60049	1
408879002	0	Gastric care management (procedure)	XUb07	P0-040F9	1
408880004	0	Nausea care assessment (procedure)	XUb08	P0-00A12	0
408881000	0	Nausea care education (procedure)	XUb09	PA-6004A	1
408882007	0	Nausea care management (procedure)	XUb0A	P0-040FA	1
409023009	0	Professional / ancillary services care (regime/therapy)	XUb2R	P0-00AE0	1
409073007	0	Education (procedure)	XUb3F	P0-00B27	0
409474006	0	Respiratory sympathomimetic agent (substance)	XUbHJ	F-61DF6	1
409665004	0	Pneumonia due to aerobic bacteria (disorder)	XUbKt	DE-1012A	0
409708007	0	Heart AND pericardium structure (body structure)	XUbLa	R-10225	1
409774005	0	Inflammatory morphology (morphologic abnormality)	XUbMj	M-0100C	1
409776007	0	Acute inflammatory morphology (morphologic abnormality)	XUbMl	M-0100E	1
409822003	0	Superkingdom Bacteria (organism)	XUbNV	L-2F001	1
409842007	0	Order Bacillales (organism)	XUbNp	L-2F706	1
409844008	0	Order Lactobacillales (organism)	XUbNr	L-2F708	1
409852006	0	Phylum Proteobacteria (organism)	XUbNz	L-10094	1
410047003	0	Open dislocation of shoulder region (disorder)	XUbR8	D1-2259A	0
410432002	0	Structure of gastrointestinal tract mucous membrane (body structure)	XUc7W	T-50116	1
410433007	0	Structure of digestive system mucous membrane (body structure)	XUc7X	T-00403	1
410510008	0	Temporal context value (qualifier value)	XUc8m	R-42515	1
410511007	0	Current or past (actual) (qualifier value)	XUc8n	R-42516	1
410512000	0	Current or specified time (qualifier value)	XUc8o	R-42519	1
410513005	0	In the past (qualifier value)	XUc8p	R-4251A	1
410514004	0	Finding context value (qualifier value)	XUc8q	R-4251B	1
410515003	0	Known present (qualifier value)	XUc8r	G-A46A	1
410516002	0	Known absent (qualifier value)	XUc8s	G-A46B	1
410519009	0	At risk context (qualifier value)	XUc8v	R-4251E	1
410521004	0	Not to be done (qualifier value)	XUc8x	R-4251F	1
410522006	0	Pre-starting action status (qualifier value)	XUc8y	R-42520	1
410523001	0	Post-starting action status (qualifier value)	XUc8z	R-42521	1
410533009	0	Procedure by priority (procedure)	XUc99	P0-00A21	0
410546004	0	Discontinued (qualifier value)	XUc9M	G-D32C	1
410591008	0	Definitely present (qualifier value)	XUcA5	G-A46D	1
410598002	0	Person categorized by age (person)	XUcAC	S-00031	1
410599005	0	Minor (person)	XUcAD	S-00033	1
410604004	0	Subject of record (person)	XUcAI	S-00039	1
410605003	0	Confirmed present (qualifier value)	XUcAJ	G-A47A	1
410607006	0	Organism (organism)	XUcAL	R-005B2	1
410609009	0	Donor site (body structure)	XUcAN	T-D04AE	1
410662002	0	Concept model attribute (attribute)	XUcBE	G-C33A	1
410663007	0	Concept history attribute (attribute)	XUcBF	G-C33B	1
410942007	0	Drug or medicament (substance)	XUbcf	F-61E2D	1
411116001	0	Has dose form (attribute)	XUbg3	G-C330	1
412031009	0	Acetaminophen or acetaminophen derivative (substance)	XUbv1	F-61F16	1
412774003	0	Clinical management plan (qualifier value)	XaJYd	R-40586	1
412779008	0	Hypertension clinical management plan (qualifier value)	XaJYi	R-4058D	1
413196009	0	Colonic loop structure (body structure)	XUc5A	T-59318	1
413323004	0	Refugee family (social concept)	XUc7D	S-10001	1
413344004	0	Female genital tract structure (body structure)	XUawZ	T-80013	1
413350009	0	Finding with explicit context (situation)	XUcnP	R-2154D	0
413441006	0	Acute monocytic leukemia, FAB M5b (disorder)	XUcV9	DC-46124	1
413442004	0	Acute monocytic/monoblastic leukemia (disorder)	XUcV8	DC-46123	0
413443009	0	Acute myeloid leukemia - category (morphologic abnormality)	XUcUD	R-102DF	1
413477004	0	Allergen or pseudoallergen (substance)	XUcgx	F-61F65	1
413634008	0	Basic activity of daily living (observable entity)	XUcT5	F-04C99	1
413674002	0	Body material (substance)	XUcUv	T-D04C8	1
413675001	0	Body tissue material (substance)	XUcUr	T-D04C6	1
413864003	0	Class Gammaproteobacteria (organism)	XUcJJ	L-10108	1
413943001	0	Date chemotherapy completed (observable entity)	XaKI1	F-04C4B	1
414026006	0	Disorder of hematopoietic cell proliferation (disorder)	XUcVK	DF-00755	0
414027002	0	Disorder of hematopoietic structure (disorder)	XUcVH	DF-00754	0
414029004	0	Disorder of immune function (disorder)	XUcUg	DF-0074B	0
414030009	0	Disorder of immune structure (disorder)	XUcUf	DF-0074A	0
414052000	0	Drug allergen by structure (substance)	XUch1	F-61F69	1
414053005	0	Drug allergen or pseudoallergen (substance)	XUcgy	F-61F66	1
414057006	0	Drug pseudoallergen (substance)	XUcgz	F-61F67	1
414058001	0	Drug pseudoallergen by function (substance)	XUch0	F-61F68	1
414185006	0	Facultative anaerobic bacteria (organism)	XUcQa	L-100B2	1
414225004	0	Family Staphylococcaceae (organism)	XUcI9	L-2F714	1
414233003	0	Fastidious bacterium (organism)	XUcOw	L-10123	1
414236006	0	Feature of anatomical entity (observable entity)	XUcSE	F-00638	1
414237002	0	Feature of entity (observable entity)	XUcSD	F-00637	1
414284002	0	Food allergen or pseudoallergen (substance)	XUchD	F-61F6E	1
414387006	0	Structure of hematological system (body structure)	XUcU7	T-D04C5	1
414388001	0	Hematopoietic neoplasm (morphologic abnormality)	XUcUN	R-102E5	1
414414006	0	Histiocytic proliferation - category (morphologic abnormality)	XUcV7	M-7600D	1
414644002	0	Malignant hematopoietic neoplasm (morphologic abnormality)	XUcUq	R-005CF	1
414645001	0	Malignant histiocytic neoplasm - category (morphologic abnormality)	XUcV5	R-102E7	1
414755005	0	Molecular, genetic AND/OR cellular observable (observable entity)	XUcSl	F-00639	1
414781009	0	Mucous membrane structure (body structure)	XUcDq	T-1A001	1
414792005	0	Myeloid neoplasm (morphologic abnormality)	XUcUC	M-76007	1
414794006	0	Myeloproliferative disorder (morphologic abnormality)	XUcUQ	M-7600C	1
414823004	0	Neoplasm affecting hematopoietic structure (disorder)	XUcVA	DF-00751	1
414824005	0	Neoplasm of bone marrow (disorder)	XUcVN	DC-00108	0
414825006	0	Neoplasm of hematopoietic cell type (disorder)	XUcVB	DF-00752	0
414885009	0	Nutritionally fastidious bacteria (organism)	XUcQZ	L-100B1	1
414915002	0	Obese (finding)	XUcT7	M-028FA	1
414916001	0	Obesity (disorder)	XUcT8	DF-0076F	0
415178003	0	Process (observable entity)	XUcUZ	F-00634	1
415181008	0	Proliferation of hematopoietic cell type (morphologic abnormality)	XUcVJ	M-7600E	1
415588005	0	Stoma AND/OR site of stoma (morphologic abnormality)	XUcYO	M-18951	1
415664003	0	Substituted amide (substance)	XUcgb	C-10168	1
415671008	0	Superkingdom Eukaryota (organism)	XUcIe	L-001EF	1
415945006	0	Oral temperature (observable entity)	XUcnQ	F-04CA4	1
415991003	0	Disorder of cardiac ventricle (disorder)	XUcnm	D3-10031	0
415993000	0	Disorder of left cardiac ventricle (disorder)	XUcno	D3-10033	0
416131009	0	Erythrocyte feature (observable entity)	XUcrK	F-04CB5	1
416152001	0	Neck and/or chest and/or abdomen structure (body structure)	XUcv7	R-FAB53	1
416207009	0	Class Bacilli (organism)	XUd50	L-2F74D	1
416319003	0	Neck and/or chest and/or abdomen and/or pelvis (body structure)	XUcv8	R-FAB54	1
416406003	0	Procedure discontinued (situation)	XUco3	P0-099C9	0
416455007	0	Form-bacillus (organism)	XUd51	L-101C8	1
416462003	0	Wound (disorder)	XUcny	DF-00779	0
416471007	0	Family history of clinical finding (situation)	XUco8	G-03E5	0
416550000	0	Chest and/or abdomen structure (body structure)	XUcv9	R-FAB55	1
416631005	0	Pelvis and/or lower extremity structure (body structure)	XUcvC	R-FAB58	1
416775004	0	Chest and/or abdomen and/or pelvis structure (body structure)	XUcvA	R-FAB56	1
416886008	0	Closed wound (disorder)	XUco0	DF-0077A	0
416939005	0	Proliferative mass (morphologic abnormality)	XUcrh	M-76010	1
416949008	0	Abdomen and/or pelvis structure (body structure)	XUcvB	R-FAB57	1
416972005	0	Finding of pelvic structure (finding)	XUd69	F-04CFB	0
417076003	0	Dislocation of shoulder joint (disorder)	XUcse	D1-225A2	0
417122000	0	Contraceptive agent (substance)	XUczk	T-D04E2	1
417163006	0	Traumatic AND/OR non-traumatic injury (disorder)	XUcta	DF-00776	0
417396000	0	Kingdom Protozoa (organism)	XUcol	L-0020B	1
417437006	0	Neck and/or chest structure (body structure)	XUcv6	R-FAB52	1
417595002	0	Cell feature (observable entity)	XUcrJ	F-0063C	1
417662000	0	History of clinical finding in subject (situation)	XUcoA	G-03E7	0
417746004	0	Traumatic injury (disorder)	XUctb	DF-00777	0
417928002	0	Abuse (event)	XUdHU	R-102FE	1
417937002	0	Order Enterobacteriales (organism)	XUdWh	L-101CB	1
417953004	0	Xanthine agent (substance)	XUdmP	F-61FE2	1
418019003	0	Accidental event (event)	XUdCu	R-1030C	1
418039004	0	Vaccine, immunoglobulin, AND/OR antiserum (substance)	XUdEP	F-620A7	1
418065000	0	Betamethasone + neomycin (product)	XUdlj	C-A02DE	1
418119000	0	Infant child (person)	XUdDT	S-1018C	1
418138009	0	Patient condition finding (finding)	XUdCC	F-04D7C	1
418161006	0	Vehicle accident (event)	XUdD5	R-10311	1
418399005	0	Motor vehicle accident (event)	XUdD4	R-10310	1
418433008	0	Surgical intensive care unit (environment)	XUdAg	R-305EB	1
418560003	0	Absence (morphologic abnormality)	XUdIV	M-01013	1
418635006	0	Legal intervention (event)	XUdHm	R-10302	1
418715001	0	Exposure to potentially harmful entity (event)	XUdD3	R-1030F	1
418775008	0	Finding method (attribute)	XUdLQ	G-C34D	1
418799008	0	Finding reported by subject or history provider (finding)	XUdGa	R-005E0	0
418882002	0	Xanthine or xanthine derivative (substance)	XUdML	C-10173	1
418925002	0	Immune hypersensitivity reaction (disorder)	XUdW6	F-04DCD	1
418980009	0	Biological agent (substance)	XUdEQ	C-300FE	1
419001004	0	Alkaloid (substance)	XUdFQ	C-10170	1
419003001	0	Finding of thigh (finding)	XUdHI	F-180AF	0
419009002	0	On examination - absence of sensation (finding)	XUdH0	F-A203F	0
419066007	0	Finding informer (attribute)	XUdLR	G-C34E	1
419151007	0	Purine derivative diuretic (substance)	XUdMe	C-10179	1
419241000	0	Antibacterial agent (substance)	XUdmI	F-61FDE	1
419278002	0	Antimycobacterial agent (substance)	XUdEc	F-620B2	1
419358007	0	Subject of record or other provider of history (person)	XUdLS	S-00056	1
419376000	0	Para-aminophenol derivative anti-inflammatory agent (substance)	XUdMZ	F-62067	1
419518009	0	Finding of ankle or foot (finding)	XUdGk	F-180AE	0
419547002	0	Extension Namespace {1000013} (namespace concept)	XUdbI	R-005FA	1
419570005	0	Hormone, synthetic hormone substitute or hormone antagonist (substance)	XUdEE	F-620A3	1
419605007	0	Structure of ankle and/or foot (body structure)	XUdGj	T-D0838	1
419620001	0	Death (event)	XUdHO	R-102FC	1
419656003	0	Examination AND/OR history taking - action (qualifier value)	XUdHz	P0-02237	1
419863000	0	Hormone, hormone metabolite, hormone precursor, synthetic hormone substitute, AND/OR hormone antagonist (substance)	XUdED	F-620A2	1
419901001	0	Non-steroidal anti-inflammatory drug adverse reaction (disorder)	XUdFn	DF-11433	0
419933005	0	Glucocorticoid (substance)	XUdEM	F-B0214	1
420158005	0	Performer of method (person)	XUdLU	R-42539	1
420187006	0	Adverse reaction to antiplatelet agent (disorder)	XUdbf	DF-11449	0
420435001	0	Non-pitting edema (finding)	XUeL2	F-04DE9	0
420473002	0	Structure of subregion of trunk (body structure)	XUdov	T-D201A	1
420497006	0	Nonimmune hypersensitivity disorder (disorder)	XUdvm	DF-007A1	0
420544002	0	Bacterial pneumonia associated with AIDS (disorder)	XUdye	DE-1012C	0
420657004	0	Structure of shoulder and/or upper arm (body structure)	XUdor	T-D083F	1
420699003	0	Liquid dose form (qualifier value)	XUdzP	C-50759	1
420721002	0	AIDS-associated disorder (disorder)	XUdz2	DF-007AD	0
420740008	0	Nonimmune hypersensitivity reaction (disorder)	XUdqH	F-04E22	1
420829009	0	1+ pitting edema (finding)	XUeL1	F-04DE8	1
